STARTcounty,area,pla,NrGentry,latitude,longitude,valordummy,mill,lLStax_pc,perc_catholics_1800,cutoff1,cutoff2
BERKSHIRE,.26788378125,WOKINGHAM TOWN,0,481102.22,168706.53,0,0,0,0,4,4
BERKSHIRE,15.927353,FINCHAMPSTEAD,4,478771.19,163738.91,0,0,3.0976493,0,4,4
BERKSHIRE,4.684505,SONNING TOWN,0,476123.19,175699.7,1,0,4.22295,0,4,4
BERKSHIRE,15.193317,WOODLEY AND SANDFORD,0,476732.19,173590.13,0,0,0,0,4,4
BERKSHIRE,9.115600000000001,EARLEY,3,474372.97,171604.64,1,0,0,,4,4
BERKSHIRE,17.898144,WARGRAVE,0,479638.38,180003.75,0,0,4.7646942,0,4,4
BERKSHIRE,6.363094,REMENHAM,1,477627.59,183445.38,0,0,3.5909584,0,4,4
BERKSHIRE,16.776847,HURLEY,2,482119.53,181766.3,1,0,3.0824924,0,4,4
BERKSHIRE,10.090983,BISHAM,0,484963.06,183595.42,1,0,2.9054592,0,4,4
BERKSHIRE,22.804384,COOKHAM,2,487956.34,183958.69,1,0,3.2447264,.00029967036,4,4
BERKSHIRE,6.037824,BALKING,1,432459.59,190990.55,0,0,0,0,4,4
BERKSHIRE,3.63026025,MAIDENHEAD,0,488759.84,181822.41,0,0,0,,4,4
BERKSHIRE,5.0604705,MAIDENHEAD,4,488707.63,180303.63,0,0,0,,4,4
BERKSHIRE,31.50716,BRAY,2,489579.31,177103.3,1,0,3.9054518,.0031609195,4,4
BERKSHIRE,10.85090612109375,WHITE WALTHAM,0,485664.28,179138.91,1,0,0,0,4,4
BERKSHIRE,14.782804,WALTHAM ST LAWRENCE,0,482914.66,175204.38,0,0,4.8754463,0,4,4
BERKSHIRE,5.222248,RUSCOMBE,1,480477.47,176334.09,1,0,0,,4,4
BERKSHIRE,21.443886,EASTHAMPSTEAD,0,486066.81,166572.8,0,0,3.615557,0,4,4
BERKSHIRE,18.218438,SANDHURST,4,484624.91,162520.27,1,0,3.025095,0,4,4
BERKSHIRE,22.460684,WINKFIELD - NORTH DISTRICT,1,491756.25,172210.63,0,0,3.3407757,.00049776008,4,4
BERKSHIRE,19.259656,WINKFIELD - SOUTH DISTRICT,1,489744.38,167062.95,0,0,0,,4,4
BERKSHIRE,13.765601,WARFIELD,4,487865.69,171703.94,0,0,0,.0099420054,4,4
BERKSHIRE,3.536425375,BESSELS LEIGH,0,446837.91,202180.05,0,0,5.3471074,0,4,4
BERKSHIRE,12.967606,SUNNINGHILL,4,495590.38,168760.77,0,0,3.0387337,.027631579,4,4
BERKSHIRE,6.798536796875,CLEWER,3,494780.03,177486.8,0,0,2.7265646,0,4,4
BERKSHIRE,11.823549125,NEW WINDSOR,0,496232.47,177083.13,0,0,4.3614264,.00070796459,4,4
BERKSHIRE,.0479161015625,WINDSOR CASTLE - UPPER WARD,0,497005.22,177102.73,1,0,0,,4,4
BERKSHIRE,10.139102,OLD WINDSOR,0,497301.72,173669.39,1,0,2.7601323,.00068823126,4,4
BERKSHIRE,12.206832,OLD WINDSOR,0,495630,169546.63,0,0,0,,4,4
BERKSHIRE,4.63361083203125,TUBNEY,1,443981.94,199503.34,1,0,0,0,4,4
BERKSHIRE,5.6037115,BARKHAM,0,477983,166295.72,0,0,3.9585767,0,4,4
BERKSHIRE,2.06628465625,LITTLE HAMPDEN,0,486133.25,203996.39,0,0,0,0,4,4
BERKSHIRE,7.8915575,GREAT HAMPDEN,0,485209.25,202161.61,0,0,0,,4,4
BERKSHIRE,6.5063865,FYFIELD,0,441762.78,198240.67,0,0,3.6439984,0,4,4
BERKSHIRE,4.5526135,KINGSTON BAGPUIZE,1,440750.59,198674.84,0,0,2.8371272,0,4,4
BERKSHIRE,9.383122999999999,LONGWORTH,1,438806.47,198568.38,0,0,3.9747217,0,4,4
BERKSHIRE,4.249695,DRAYCOT MOOR,0,439974.16,198699.08,0,0,2.8094027,0,4,4
BERKSHIRE,4.9495215,CHARNEY BASSET,0,437747.72,194880.89,0,0,0,0,4,4
BERKSHIRE,8.224123000000001,HINTON WALDRIST,1,437160.59,198795.75,0,0,0,0,4,4
BERKSHIRE,18.265302,BUCKLAND,2,433616.78,198032.92,1,0,3.2381485,.039215688,4,4
BERKSHIRE,4.08402675,HATFORD,3,433357.81,195302.02,0,0,4.6913481,0,4,4
BERKSHIRE,23.431674,FARINGDON,3,429287.25,196860.05,0,0,0,.0010993038,4,4
BERKSHIRE,3.44075625,LITTLE COXWELL,0,428126.78,193189.73,0,0,0,.0098684207,4,4
BERKSHIRE,5.856576,GREAT COXWELL,0,426436.97,194356.83,1,0,0,0,4,4
BERKSHIRE,6.3137305,EATON HASTINGS,0,425979.03,197817.17,0,0,0,0,4,4
BERKSHIRE,11.614468,BUSCOT,0,422892.94,196844.67,0,0,0,0,4,4
BERKSHIRE,8.1768485,COLESHILL,0,424226.47,194185.17,1,0,0,0,4,4
BERKSHIRE,7.6316325,SHRIVENHAM,2,423534.94,188983.5,1,0,0,0,4,4
BERKSHIRE,1.015917875,BOTLEY,0,448388.84,205920.44,1,0,4.7661881,0,4,4
BERKSHIRE,1.05184125,BRADLEY,1,446629.53,202554.66,0,0,0,0,4,4
BERKSHIRE,4.3843875,CHAWLEY,1,447645.25,205099.13,0,0,3.2088256,0,4,4
BERKSHIRE,1.60237125,CHILSWELL,0,449231.53,203384,0,0,0,0,4,4
BERKSHIRE,6.61212,CUMNOR,1,445611,205027.84,1,0,3.8870068,0,4,4
BERKSHIRE,.8678281875,HENWOOD,0,447569.91,203137.45,0,0,0,,4,4
BERKSHIRE,3.74569525,HILLEND,0,446199.72,206810.47,0,0,3.6450768,0,4,4
BERKSHIRE,.5964144375,STROUD,1,444758.09,207569.2,0,0,3.4231763,0,4,4
BERKSHIRE,1.714030875,SWINFORD,1,445070.13,208552.67,0,0,4.2626801,0,4,4
BERKSHIRE,2.7285605,WHITLEY,0,444377.06,204773.53,0,0,4.2121277,0,4,4
BERKSHIRE,6.1657805,WATCHFIELD,0,424371.44,191226.89,1,0,0,0,4,4
BERKSHIRE,5.141469,BOURTON,0,422737.97,187230.92,1,0,0,0,4,4
BERKSHIRE,3.34281825,BECKETT,0,426023.97,189307.59,0,0,0,,4,4
BERKSHIRE,7.5883745,LONGCOTT,0,426971.59,191142.42,0,0,0,0,4,4
BERKSHIRE,4.126031,FERNHAM,1,429390.75,191648.92,0,0,0,0,4,4
BERKSHIRE,7.1499415,SHELLINGFORD,2,431236.66,193143,0,0,3.3749294,0,4,4
BERKSHIRE,11.755996,STANFORD IN THE VALE,1,434067.75,193673.23,0,0,0,.0012300123,4,4
BERKSHIRE,3.94123975,GOOSEY,0,436442.53,192520.58,0,0,2.9717631,,4,4
BERKSHIRE,4.2198895,PUSEY,1,436230.19,196657.38,0,0,4.3197079,,4,4
BERKSHIRE,4.145183,DENCHWORTH,0,437617.84,191888.05,1,0,0,0,4,4
BERKSHIRE,4.765517,APPLETON,1,443462.97,201031.08,0,0,0,.057228915,4,4
BERKSHIRE,3.445541,EATON,0,444706.41,203122.03,0,0,0,.052777778,4,4
BERKSHIRE,6.1195875,WOOTTON,1,448215.06,201605.55,0,0,3.5457788,0,4,4
BERKSHIRE,5.3927025,WEST HANNEY,0,439712.31,192763.97,0,0,0,0,4,4
BERKSHIRE,7.1812425,EAST HANNEY,0,442974.66,193540.42,0,0,4.0137296,0,4,4
BERKSHIRE,1.405768375,POUGHLEY,0,441595.81,193690.56,1,0,0,,4,4
BERKSHIRE,3.1006605,LYFORD,0,439881.59,194434.47,0,0,6.2055326,0,4,4
BERKSHIRE,9.880877,MARCHAM,1,445631.13,197630.13,0,0,3.2783232,.0060096155,4,4
BERKSHIRE,5.50813915625,FRILFORD,1,444545.75,197330.69,0,0,3.2516656,.11627907,4,4
BERKSHIRE,3.77032325,GARFORD,0,442503.81,195334.13,1,0,4.074542,.023923445,4,4
BERKSHIRE,9.798332,STEVENTON,0,445833.5,192021.31,1,0,3.1715221,.001447178,4,4
BERKSHIRE,7.610332,DRAYTON,0,446827.78,194161.08,0,0,2.8293698,.019762846,4,4
BERKSHIRE,5.974768,MILTON,0,448303,191299.34,0,0,3.0225132,.0087719299,4,4
BERKSHIRE,9.15128069921875,SUTTON COURTENEY,2,450589.84,193972.13,0,0,3.2589509,0,4,4
BERKSHIRE,5.249501461914062,SUTTON WICK,0,448587.5,195688.81,0,0,3.4878118,,4,4
BERKSHIRE,3.51257,APPLEFORD,0,452556.38,192917.25,0,0,3.197917,.011173184,4,4
BERKSHIRE,9.044399,LONG WITTENHAM,0,454828.53,193501,0,0,0,.0091407681,4,4
BERKSHIRE,3.6282855,LITTLE WITTENHAM,0,456495.38,193100.94,1,0,4.2426791,0,4,4
BERKSHIRE,8.421253999999999,BRIGHTWELL,3,459297.91,190901.58,0,0,4.4509082,.017301038,4,4
BERKSHIRE,2.9504075,SOTWELL,0,458742.81,191396.81,0,0,3.3081069,0,4,4
BERKSHIRE,3.50308275,ALL HALLOWS,0,460401.22,191028.03,0,0,5.209486,0,4,4
BERKSHIRE,.40982490625,"WALLINGFORD, ST MARY MORE",0,460300.47,189566.8,0,0,0,.0037950664,4,4
BERKSHIRE,.12465890625,WALLINGFORD CASTLE PRECINCTS,3,460933.88,189745.17,1,0,0,0,4,4
BERKSHIRE,.179073296875,"WALLINGFORD, ST PETER",0,460922.78,189433.03,0,0,0,,4,4
BERKSHIRE,3.496299,NORTH HINKSEY,0,449712.25,204782.08,0,0,2.8704615,0,4,4
BERKSHIRE,1.275157,GRANDPONT,0,451710.5,204901.67,0,0,0,,4,4
BERKSHIRE,.9481791875,"WALLINGFORD, ST LEONARD",0,459957.75,189096.28,0,0,0,,4,4
BERKSHIRE,13.465728,CHOLSEY,0,458427.09,185669.84,1,0,0,0,4,4
BERKSHIRE,4.5819095,CHOLSEY,2,457988.13,187662.47,0,0,3.7948816,,4,4
BERKSHIRE,5.4698785,SOUTH MORETON,0,455262.94,188628,0,0,4.4765787,.0024390244,4,4
BERKSHIRE,4.37911,NORTH MORETON,1,455954.06,190330.73,1,0,3.305665,.002762431,4,4
BERKSHIRE,7.0777455,ASTON TIRROLD,1,455705.38,184884.77,1,0,0,0,4,4
BERKSHIRE,16.976584,BLEWBURY,1,452531.63,184872.31,0,0,4.383811,0,4,4
BERKSHIRE,5.3350048203125,ASTON UPTHORPE,0,456563.63,187416.41,0,0,0,0,4,4
BERKSHIRE,5.687039,UPTON,2,450817.09,186174.39,1,0,3.4843123,0,4,4
BERKSHIRE,7.053981,EAST HAGBOURNE,0,452992.94,189016.28,1,0,2.9722888,0,4,4
BERKSHIRE,4.3813455,WEST HAGBOURNE,0,450953.78,188001.64,0,0,4.6966238,,4,4
BERKSHIRE,4.5450045,DIDCOT,0,452337.13,190792.28,0,0,2.7835577,,4,4
BERKSHIRE,10.231802,HARWELL,0,449237.66,189121.25,1,0,3.333632,0,4,4
BERKSHIRE,5.8443035,CHILTON,0,448304.63,185485.19,0,0,4.254468,0,4,4
BERKSHIRE,12.6345480546875,EAST HENDRED,0,447640.25,192018.72,0,0,3.9995105,.11098266,4,4
BERKSHIRE,8.305459193359376,WEST HENDRED,0,444748.19,195240.52,0,0,0,0,4,4
BERKSHIRE,7.1769225,ARDINGTON,1,443393.44,188081.7,0,0,0,0,4,4
BERKSHIRE,11.87801218652344,EAST LOCKINGE,0,444212.34,191811.05,1,0,0,0,4,4
BERKSHIRE,10.1901114375,WANTAGE,2,444476.44,195249.45,0,0,0,0,4,4
BERKSHIRE,7.5095195,GROVE,1,439992.72,190435,0,0,0,,4,4
BERKSHIRE,2.47351775,SOUTH HINKSEY,0,450997.66,203842.11,0,0,3.1940811,0,4,4
BERKSHIRE,1.054518375,SOUTH HINKSEY,0,452006.03,203431.34,0,0,0,,4,4
BERKSHIRE,2.58913375,BAGLEY WOOD,0,451157.59,202160.7,0,0,0,,4,4
BERKSHIRE,7.303649,CHARLTON,1,441223.72,187599.92,0,0,0,,4,4
BERKSHIRE,3.39479575,WEST LOCKINGE,0,441920.5,187480.22,0,0,0,,4,4
BERKSHIRE,9.749265421875,LETCOMBE REGIS,4,438720.09,189589.17,0,0,3.9041958,0,4,4
BERKSHIRE,5.6221475,EAST CHALLOW,0,437725.97,189335.75,0,0,4.1261663,0,4,4
BERKSHIRE,6.69832042578125,LETCOMBE BASSETT,0,436936.47,189292.84,0,0,3.0988488,0,4,4
BERKSHIRE,13.09460179101563,CHILDREY,0,437397.19,188596.83,1,0,0,.0053475937,4,4
BERKSHIRE,13.525413,SPARSHOLT,0,433846.97,186980.95,1,0,0,0,4,4
BERKSHIRE,7.70181231640625,KINGSTON LISLE,1,433717.91,191837.2,0,0,0,0,4,4
BERKSHIRE,.9454913125,FAWLER,0,432033.53,188577.17,0,0,0,,4,4
BUCKINGHAMSHIRE,5.391402,LILLINGSTONE LOVELL,0,471325.5,240883.72,0,0,4.3621883,0,4,4
BUCKINGHAMSHIRE,17.122894,SOULBURY,0,489006.38,227422.31,1,0,2.5550385,0,4,4
BUCKINGHAMSHIRE,16.011178,STEWKLEY,0,484441.38,225727.67,1,0,6.2223778,0,4,4
BUCKINGHAMSHIRE,4.750692,DUNTON,0,482021.53,224369.81,0,0,3.0829887,,4,4
BUCKINGHAMSHIRE,6.365702,HOGGESTON,2,480598.63,224657.25,0,0,2.4904468,0,4,4
BUCKINGHAMSHIRE,10.33736,SWANBOURNE,2,479656.34,226983.11,1,0,3.4428034,.035928145,4,4
BUCKINGHAMSHIRE,6.3108695,GRANDBOROUGH,0,476852.22,225232.22,0,0,3.3773377,0,4,4
BUCKINGHAMSHIRE,7.799571,WINSLOW,1,476933.38,227568.56,0,0,0,0,4,4
BUCKINGHAMSHIRE,5.2359175,ADDINGTON,0,474703.88,228694.5,0,0,3.0182052,.31944445,4,4
BUCKINGHAMSHIRE,9.635870000000001,EAST CLAYDON,0,473761.88,225127.55,1,0,0,0,4,4
BUCKINGHAMSHIRE,10.638919,MIDDLE CLAYDON,0,471838.56,225242.42,0,0,0,0,4,4
BUCKINGHAMSHIRE,10.21673,WESTBURY,1,466315.31,240190.8,1,0,2.6698289,.030690538,4,4
BUCKINGHAMSHIRE,13.425265,STEEPLE CLAYDON,1,470201.81,226803.05,1,0,3.026504,0,4,4
BUCKINGHAMSHIRE,6.3207785,TWYFORD,1,466479.38,226035.19,1,0,4.1969233,0,4,4
BUCKINGHAMSHIRE,3.97623325,POUNDEN,1,464274.75,225384.69,0,0,0,,4,4
BUCKINGHAMSHIRE,7.604042,CHARNDON,0,467683.53,223927.7,0,0,0,0,4,4
BUCKINGHAMSHIRE,11.319648,MARSH GIBBON,1,464631.28,222362.06,0,0,3.0175514,0,4,4
BUCKINGHAMSHIRE,4.5256475,EDGCOTT,0,467306.84,222208.22,0,0,0,0,4,4
BUCKINGHAMSHIRE,10.219683,GRENDON UNDERWOOD,2,468681.78,220989.3,0,0,3.9913301,0,4,4
BUCKINGHAMSHIRE,15.49961853125,QUAINTON,2,473880.09,221897.56,1,0,4.1511941,0,4,4
BUCKINGHAMSHIRE,6.3708968359375,SHIPTON LEE,0,472486.75,222381.38,0,0,4.3194613,0,4,4
BUCKINGHAMSHIRE,5.365618875,HOGSHAW,1,474663.13,222976.69,0,0,5.5250545,0,4,4
BUCKINGHAMSHIRE,5.6631695,SHALSTONE,1,464341.88,237291.44,0,0,4.1455736,0,4,4
BUCKINGHAMSHIRE,8.024082,NORTH MARSTON,0,477222.91,222800.44,1,0,2.9381866,0,4,4
BUCKINGHAMSHIRE,4.0074035,OVING,1,478899.09,222318.84,1,0,3.1565661,0,4,4
BUCKINGHAMSHIRE,3.76537325,PITCHCOTT,0,477703.59,219870.31,0,0,2.9070282,0,4,4
BUCKINGHAMSHIRE,6.9102095,WHITCHURCH,1,480282.44,220707.81,0,0,3.5219188,0,4,4
BUCKINGHAMSHIRE,3.5076515,CRESLOW,0,481661.84,221864.86,0,0,0,0,4,4
BUCKINGHAMSHIRE,4.994586,CUBLINGTON,1,483896,222308.83,0,0,3.3372936,0,4,4
BUCKINGHAMSHIRE,22.995126,WING,2,487836.59,222239.7,1,0,4.033011,0,4,4
BUCKINGHAMSHIRE,6.851867,LINSLADE,0,490768.25,225069.73,1,0,3.534173,0,4,4
BUCKINGHAMSHIRE,1.76530625,GROVE,0,490879.69,223126.78,0,0,0,0,4,4
BUCKINGHAMSHIRE,4.964981657226563,SLAPTON,0,492998.59,220734.5,0,0,3.3418977,0,4,4
BUCKINGHAMSHIRE,4.50238,WATER STRATFORD,0,465511.22,235407.44,0,0,3.2261221,0,4,4
BUCKINGHAMSHIRE,15.146923,EDLESBOROUGH,2,497378.44,218119.27,1,0,0,0,4,4
BUCKINGHAMSHIRE,19.99078037841797,IVINGHOE,1,495573.72,220509.36,1,0,3.1272352,0,4,4
BUCKINGHAMSHIRE,7.4009201640625,PITSTONE,1,494908.69,220119.98,1,0,3.446558,,4,4
,,,0,504954.69,211514.78,0,0,3.3698659,0,4,4
BUCKINGHAMSHIRE,2.1279785,FRIESDEN,0,501646.28,211309.33,0,0,0,,4,4
BUCKINGHAMSHIRE,4.891203668945312,MARSWORTH,0,492151.44,215597.41,0,0,2.6226904,0,4,4
BUCKINGHAMSHIRE,5.907404451171875,CHEDDINGTON,1,493033.09,219772.03,1,0,3.0969539,0,4,4
BUCKINGHAMSHIRE,6.3282005,MENTMORE,1,490699.44,220808.83,0,0,3.3266947,0,4,4
BUCKINGHAMSHIRE,10.41205088671875,WINGRAVE,1,486375.81,218544.44,1,0,3.2752934,0,4,4
BUCKINGHAMSHIRE,8.937461000000001,ASTON ABBOTS,2,484232.53,219925.53,0,0,3.2088256,0,4,4
BUCKINGHAMSHIRE,11.257256,STOWE,3,467549.19,237856.58,1,0,4.9222593,0,4,4
BUCKINGHAMSHIRE,4.878009,HARDWICK,1,480367.84,219059.53,0,0,2.9948845,0,4,4
BUCKINGHAMSHIRE,7.202686,WEEDON,1,481705.84,217542.75,0,0,0,0,4,4
BUCKINGHAMSHIRE,7.9326955,QUARRENDON,0,479217.91,216742.5,0,0,5.2777319,0,4,4
BUCKINGHAMSHIRE,3.78269775,FLEET MARSTON,0,477685.72,216080.42,1,0,4.7196627,0,4,4
BUCKINGHAMSHIRE,22.42110434375,WADDESDON,2,475473.13,219259.45,1,0,5.5706997,.0027510317,4,4
BUCKINGHAMSHIRE,5.739153,WESTCOTT,0,472130.66,216901.48,1,0,0,.0041322312,4,4
BUCKINGHAMSHIRE,1.360518875,WOODHAM,0,469613.38,218340.77,0,0,0,.02631579,4,4
BUCKINGHAMSHIRE,9.956258999999999,WOTTON UNDERWOOD,0,469148.63,216510.14,0,0,3.4253263,0,4,4
BUCKINGHAMSHIRE,10.351821,LUDGERSHALL,0,466158.19,218538.05,0,0,3.0262794,.0034188034,4,4
BUCKINGHAMSHIRE,1.037738625,KINGSWOOD,0,468819.56,218493.86,0,0,0,,4,4
BUCKINGHAMSHIRE,5.4093855,AKELEY,1,470261.38,238033.45,0,0,2.4680996,0,4,4
BUCKINGHAMSHIRE,12.52796,BOARSTALL,0,462002.69,214340.91,0,0,0,0,4,4
BUCKINGHAMSHIRE,12.4333930625,BRILL,4,465771.06,216604.95,1,0,2.9787347,0,4,4
BUCKINGHAMSHIRE,5.898545,DORTON,1,468100.53,213728.42,0,0,3.1157038,0,4,4
BUCKINGHAMSHIRE,8.57686,ASHENDON,1,470689.84,214129.13,0,0,3.232121,0,4,4
BUCKINGHAMSHIRE,4.8265175,UPPER WINCHENDON,0,474138.94,213976.86,0,0,3.8426099,0,4,4
BUCKINGHAMSHIRE,6.2620515,LOWER WINCHENDON,0,472658.78,212650.86,1,0,3.7040417,0,4,4
BUCKINGHAMSHIRE,3.91809875,CHEARSLEY,1,471448,210914.73,1,0,3.2710743,0,4,4
BUCKINGHAMSHIRE,8.420294,CHILTON,0,468176.31,211440.56,1,0,3.1675825,0,4,4
BUCKINGHAMSHIRE,9.366175,OAKLEY,1,464250.09,211371.02,1,0,0,0,4,4
BUCKINGHAMSHIRE,6.184712625,WORMINGHALL,0,464017.66,210315.55,1,0,2.8799005,0,4,4
BUCKINGHAMSHIRE,4.13625075,ICKFORD,0,465191.88,207925.56,0,0,2.5565529,.0026178011,4,4
BUCKINGHAMSHIRE,6.5616215,SHABBINGTON,0,466747.53,207418.66,0,0,3.713572,0,4,4
BUCKINGHAMSHIRE,13.9535195625,LONG CRENDON,0,469282.56,218063.14,1,0,0,0,4,4
BUCKINGHAMSHIRE,13.152861,HADDENHAM,1,473627.19,208792.52,1,0,3.6224344,0,4,4
BUCKINGHAMSHIRE,5.29257,CUDDINGTON,0,474215,211253.86,1,0,0,.088709675,4,4
BUCKINGHAMSHIRE,15.644053,DINTON,0,477556.72,209912.39,0,0,2.7636201,0,4,4
BUCKINGHAMSHIRE,10.423367,STONE,1,479350.63,211689.72,1,0,0,0,4,4
BUCKINGHAMSHIRE,3.595159328125,HARTWELL,0,480064.03,212758.88,1,0,0,0,4,4
BUCKINGHAMSHIRE,13.4361491171875,AYLESBURY,0,483530.69,217539.88,1,0,0,.0023359938,4,4
BUCKINGHAMSHIRE,9.847919856445312,BIERTON WITH BOUGHTON,0,486244.44,216670.2,0,0,0,0,4,4
BUCKINGHAMSHIRE,5.4048365,THORNTON,0,475798,235534.64,1,0,4.8999696,0,4,4
BUCKINGHAMSHIRE,2.8870405,HULCOTT,0,485596,216382.88,1,0,0,,4,4
BUCKINGHAMSHIRE,2.7556315,HAWRIDGE,0,494996.66,206192,0,0,0,0,4,4
BUCKINGHAMSHIRE,.7490661875,CHOLESBURY,0,493054.59,207149.03,0,0,0,0,4,4
BUCKINGHAMSHIRE,6.8568534375,DRAYTON BEAUCHAMP,2,490518.66,218885.33,1,0,3.960506,0,4,4
BUCKINGHAMSHIRE,6.230004,BUCKLAND,1,490026.63,210530.39,1,0,0,0,4,4
BUCKINGHAMSHIRE,9.497953000000001,ASTON CLINTON,2,487608.19,212405.48,0,0,3.4571767,0,4,4
BUCKINGHAMSHIRE,6.0241545,ST LEONARDS,0,490604.16,207712.55,0,0,0,0,4,4
BUCKINGHAMSHIRE,5.8438095,HALTON,0,487945.81,209450.08,1,0,2.9911764,0,4,4
BUCKINGHAMSHIRE,9.457442,WESTON TURVILLE,0,485257.38,211579.52,1,0,3.1176498,0,4,4
BUCKINGHAMSHIRE,6.56539128125,STOKE MANDEVILLE,2,486983.19,212422.03,0,0,0,0,4,4
BUCKINGHAMSHIRE,6.265475,BEACHAMPTON,1,477772,236758.11,0,0,3.832068,0,4,4
BUCKINGHAMSHIRE,23.142710390625,WENDOVER,5,487911.09,214355.44,1,0,2.5328825,0,4,4
BUCKINGHAMSHIRE,14.536931,ELLESBOROUGH,1,484244.66,206688.42,1,0,0,0,4,4
BUCKINGHAMSHIRE,3.533020046875,LITTLE KIMBLE,0,484032.28,208236.45,0,0,0,0,4,4
BUCKINGHAMSHIRE,10.070121,GREAT KIMBLE,0,481542.38,206935.25,1,0,3.6418216,0,4,4
BUCKINGHAMSHIRE,11.596859,MONKS RISBOROUGH,2,481218.66,204603.17,1,0,2.8605189,0,4,4
BUCKINGHAMSHIRE,2.73192175,ASTON SANDFORD,0,476805.72,207290.11,0,0,2.6657903,0,4,4
BUCKINGHAMSHIRE,3.70419122265625,KINGSEY,0,475548.78,206494.77,1,0,3.6539922,0,4,4
BUCKINGHAMSHIRE,5.540006,TOWERSEY,0,473688.5,204952,0,0,2.9066987,0,4,4
BUCKINGHAMSHIRE,21.81342,PRINCES RISBOROUGH,3,480467.94,202676.95,0,0,3.1035898,0,4,4
BUCKINGHAMSHIRE,7.9675645390625,CALVERTON,0,479578.84,240202.97,0,0,2.6988122,0,4,4
BUCKINGHAMSHIRE,2.1732025,HORSENDEN,0,479907.53,201715.92,0,0,0,,4,4
BUCKINGHAMSHIRE,7.24912996875,SAUNDERTON,0,482609.31,200715.48,0,0,2.8597488,0,4,4
BUCKINGHAMSHIRE,16.862398,BLEDLOW,1,478279.72,200558.03,1,0,4.1673579,0,4,4
BUCKINGHAMSHIRE,5.5251135,RADNAGE,1,478817.81,197017.28,0,0,3.8040447,0,4,4
BUCKINGHAMSHIRE,4.112123,BRADENHAM,0,482635.81,197742.47,0,0,2.6469624,0,4,4
BUCKINGHAMSHIRE,23.465812,HUGHENDEN,0,486555.84,197345.73,1,0,3.8877304,0,4,4
BUCKINGHAMSHIRE,23.836142,GREAT MISSENDEN,0,489468.47,201449.31,1,0,3.3559463,0,4,4
BUCKINGHAMSHIRE,51.372772,CHESHAM,1,496415.5,203072.05,1,1,3.8493316,0,4,4
BUCKINGHAMSHIRE,3.94193325,CHESHAM BOIS,0,496541,199781.84,0,0,0,0,4,4
BUCKINGHAMSHIRE,12.905936,LITTLE MISSENDEN,0,491139.97,198469.52,1,0,0,.013874066,4,4
BUCKINGHAMSHIRE,1.105031,BOYCOTT,0,466309.31,236206.59,0,0,0,,4,4
BUCKINGHAMSHIRE,.223605109375,STONY STRATFORD WEST SIDE,0,478537.5,240413.94,1,0,4.3462672,0,4,4
BUCKINGHAMSHIRE,24.549872,AMERSHAM,6,495930.59,197356.83,1,0,4.0542769,.00035511365,4,4
BUCKINGHAMSHIRE,7.046822,CHENIES,0,501410.88,197813.19,0,0,0,0,4,4
BUCKINGHAMSHIRE,15.0298249375,CHALFONT ST GILES,2,499022.5,193964.22,1,0,3.0059738,0,4,4
BUCKINGHAMSHIRE,19.0956875,CHALFONT ST PETER,3,500086,194826.33,0,1,3.8378217,0,4,4
BUCKINGHAMSHIRE,16.271085,PENN,0,492021.22,193967.63,1,0,2.8134108,.049447659,4,4
BUCKINGHAMSHIRE,.4530644375,CHIPPING WYCOMBE,4,486649.91,192902.92,1,0,4.0522666,0,4,4
BUCKINGHAMSHIRE,25.397054,HIGH WYCOMBE,0,488088.09,192549.63,0,0,0,0,4,4
BUCKINGHAMSHIRE,26.431422,WEST WYCOMBE,0,482642.53,194283.59,0,0,3.4518728,,4,4
BUCKINGHAMSHIRE,5.1529005,FINGEST,2,479060.97,191989,1,0,0,.0058823531,4,4
BUCKINGHAMSHIRE,3.400443,IBSTONE,1,476211.22,192497.25,0,0,0,,4,4
BUCKINGHAMSHIRE,.27940465625,STONY STRATFORD EAST SIDE,0,478665.88,240747.83,0,0,0,0,4,4
BUCKINGHAMSHIRE,9.308863000000001,TURVILLE,0,474675.97,191138.86,1,0,3.8434765,.0090497741,4,4
BUCKINGHAMSHIRE,9.043547,FAWLEY,0,475324.44,186553.13,0,0,2.4849067,.019685039,4,4
BUCKINGHAMSHIRE,26.475992,HAMBLEDEN,2,478380.69,188165.06,1,0,3.8154769,0,4,4
BUCKINGHAMSHIRE,9.904847999999999,MEDMENHAM,2,481062.59,185963.64,1,0,2.4794807,0,4,4
BUCKINGHAMSHIRE,25.100288,GREAT MARLOW,0,483661.56,188201.34,1,0,3.4607038,0,4,4
BUCKINGHAMSHIRE,13.237948,LITTLE MARLOW,0,487465.47,188924.52,1,0,4.0004296,.0012771392,4,4
BUCKINGHAMSHIRE,12.646178,WOOBURN,3,491046.84,188774.22,1,0,3.2766769,,4,4
BUCKINGHAMSHIRE,2.2021335,HEDSOR,0,491063.59,186392.91,1,0,0,0,4,4
BUCKINGHAMSHIRE,14.232941,BEACONSFIELD,0,494697.81,189716.23,1,0,3.7868288,0,4,4
BUCKINGHAMSHIRE,7.1603849375,TAPLOW,2,493048.38,187916.36,1,0,0,.00927357,4,4
BUCKINGHAMSHIRE,9.348528,WOLVERTON,0,480900.47,240662.98,1,0,4.2994151,.016129032,4,4
BUCKINGHAMSHIRE,6.04212775,HITCHAM,2,492387.91,186425.09,0,0,4.0823684,0,4,4
