STARTcounty,area,pla,agr_share_1831,latitude,longitude,valordummy,lLStax_pc,ind_share_1831,cutoff1,cutoff2
"YORKSHIRE, WEST RIDING",4.2150035,HALIFAX,.0086375037,408398.91,425080.03,0,3.3960559,.51713568,4,4
"YORKSHIRE, WEST RIDING",21.949802,OVENDEN,.046557702,406573.84,429019.84,0,3.5931942,.13818721,4,4
"YORKSHIRE, WEST RIDING",16.196127,WARLEY - UPPER DIVISION,.10229132,404318.91,427779.34,0,2.7836876,.18003273,4,4
"YORKSHIRE, WEST RIDING",10.533415,MIDGLEY,.19170985,402536.38,428329.94,0,2.9231615,.15544042,4,4
"YORKSHIRE, WEST RIDING",45.753868,WADSWORTH,.17495854,397808.38,431934.28,0,3.5543272,.15008292,4,4
"YORKSHIRE, WEST RIDING",21.78337,HEPTONSTALL,.07101167,394680.06,430272.97,0,0,.17120622,4,4
"YORKSHIRE, WEST RIDING",8.0340965,STANSFIELD: LOWER THIRD,,395872.69,427814.44,0,0,,4,4
"YORKSHIRE, WEST RIDING",2.83269725,BISHOPTHORPE,.77405858,458898.13,447158.16,1,2.6939156,.16736402,4,4
"YORKSHIRE, WEST RIDING",6.6435595,STANSFIELD: MIDDLE THIRD,,395219.84,425695.97,0,3.0626717,,4,4
"YORKSHIRE, WEST RIDING",5.835582,STANSFIELD: UPPER THIRD,,392436.59,426208.34,0,0,,4,4
"YORKSHIRE, WEST RIDING",5.3394015,STANSFIELD MOOR,,392835.19,427873.41,0,0,,4,4
"YORKSHIRE, WEST RIDING",10.825406,LANGFIELD,,395832.75,422893.13,0,0,,4,4
"YORKSHIRE, WEST RIDING",3.20311075,THE WITHENS,,397391,422388.88,0,0,,4,4
"YORKSHIRE, WEST RIDING",5.115383,TURLEYHOLES MOSS,,398798.97,421646.19,0,0,,4,4
"YORKSHIRE, WEST RIDING",12.924864,ERRINGDEN,,398957.41,425060.97,0,0,,4,4
"YORKSHIRE, WEST RIDING",18.788364,SOWERBY,.11432507,402386.53,423214.69,0,3.4311783,.12121212,4,4
"YORKSHIRE, WEST RIDING",16.927172,SOYLAND,.0012970169,400808.72,419785.72,0,0,.18287937,4,4
"YORKSHIRE, WEST RIDING",26.14412,RISHWORTH,.23631124,400783.25,416418.81,0,2.1972246,.13544668,4,4
"YORKSHIRE, WEST RIDING",7.582449,ACASTER MALBIS,,458408,444645.72,1,3.2781036,,4,4
"YORKSHIRE, WEST RIDING",9.755589000000001,BARKISLAND,.043165468,405274.38,419208.94,0,2.6912432,.24820144,4,4
"YORKSHIRE, WEST RIDING",5.12898,NORLAND,.1,406139.03,422441.06,0,0,.13714285,4,4
"YORKSHIRE, WEST RIDING",7.100018,STAINLAND,.060559005,407598.19,418945.44,0,2.0149031,.15993789,4,4
"YORKSHIRE, WEST RIDING",2.34440025,OLD LINDLEY,,409137.06,418731.84,0,0,,4,4
"YORKSHIRE, WEST RIDING",5.6275805,GREETLAND,,407898.06,421504.75,0,0,,4,4
"YORKSHIRE, WEST RIDING",6.6027195,ELLAND,.08792112,411015,420750.03,0,3.1710851,.20542318,4,4
"YORKSHIRE, WEST RIDING",3.783762,FIXBY,.35714287,412875.47,419694.69,0,3.5361166,.16666667,4,4
"YORKSHIRE, WEST RIDING",5.4338,RASTRICK,.12643678,414097.16,421573.84,0,2.1041341,.22844827,4,4
"YORKSHIRE, WEST RIDING",15.242801,MIRFIELD,.17127444,420650.03,420845.25,1,2.6790626,.23533379,4,4
"YORKSHIRE, WEST RIDING",7.7272305,CLIFTON,.3619186,416057.13,423817.84,0,3.5263605,.33284885,4,4
"YORKSHIRE, WEST RIDING",6.3641465,ACASTER SELBY,.84782606,457203.03,440951.84,1,3.3202283,.021739131,4,4
"YORKSHIRE, WEST RIDING",4.8112005,HARTSHEAD,,417968.31,422226.66,1,3.0445225,,4,4
"YORKSHIRE, WEST RIDING",6.035737,DEWSBURY,.042381976,423564.47,421603.81,0,3.1704493,.32242489,4,4
"YORKSHIRE, WEST RIDING",7.621448,UPPER SOOTHILL,.11137163,426119.69,423451.72,0,3.5723455,.18405627,4,4
"YORKSHIRE, WEST RIDING",2.12335425,LOWER SOOTHILL,,425932.97,421183.81,0,0,,4,4
"YORKSHIRE, WEST RIDING",12.425923,OSSETT,.079769738,427927.69,420910.75,0,2.0476928,.17516448,4,4
"YORKSHIRE, WEST RIDING",8.167614500000001,BATLEY,.062442608,423614.97,424614.91,1,4.0661736,.17263545,4,4
"YORKSHIRE, WEST RIDING",4.03375275,GILDERSOME,.062678061,424632.47,429034.25,0,0,.10541311,4,4
"YORKSHIRE, WEST RIDING",11.267392,MORLEY,.097588979,426095.38,427428.03,1,2.3025851,.14580941,4,4
"YORKSHIRE, WEST RIDING",2.031969875,CHURWELL,.0625,427402.59,429419.16,0,0,.15416667,4,4
"YORKSHIRE, WEST RIDING",9.501697999999999,WEST ARDSLEY,.35620916,427892.34,425687.09,0,0,.20261438,4,4
"YORKSHIRE, WEST RIDING",11.960716,APPLETON ROEBUCK,.5714286,455424.81,442240.06,1,0,.22222222,4,4
"YORKSHIRE, WEST RIDING",7.356504,EAST ARDSLEY,.43119267,430155.31,424830.41,0,0,.22935779,4,4
"YORKSHIRE, WEST RIDING",2.142858,THORPE,,431279,426974.28,0,0,,4,4
"YORKSHIRE, WEST RIDING",7.2554,MIDDLETON,.18592964,430343.81,428505.84,1,4.7095304,.12060302,4,4
"YORKSHIRE, WEST RIDING",8.437275,ROTHWELL HAIGH,,433363.22,429553.56,0,0,,4,4
"YORKSHIRE, WEST RIDING",2.934328857910156,ROTHWELL,.16071428,434925.91,429270.47,1,0,.2012987,4,4
"YORKSHIRE, WEST RIDING",2.197269344238281,ROYDS GREEN,,435390.22,429123,0,0,,4,4
"YORKSHIRE, WEST RIDING",3.9041797421875,CARLTON,.23584905,435909.09,429210.81,0,0,.21933962,4,4
"YORKSHIRE, WEST RIDING",1.527230259765625,WOODLESFORD,.2152231,437024.31,429274.34,0,0,.45144358,4,4
"YORKSHIRE, WEST RIDING",4.50791332421875,LOFTHOUSE,,432930.66,429036.75,1,0,,4,4
"YORKSHIRE, WEST RIDING",.1466529291992187,,,434424.53,429107.63,0,0,,4,4
"YORKSHIRE, WEST RIDING",3.43103505078125,OULTON,,436574.31,428733.81,0,0,,4,4
"YORKSHIRE, WEST RIDING",13.231864,STANLEY,.16734694,434716.38,422954.25,1,3.1411986,.25632653,4,4
"YORKSHIRE, WEST RIDING",.0042394057617187,ST JOHN (DELPIKE),,460481.13,452309.91,0,0,,4,4
"YORKSHIRE, WEST RIDING",6.125924,BOLTON PERCY,.66037738,453156.56,441426.63,0,4.5261269,.2264151,4,4
"YORKSHIRE, WEST RIDING",6.151552,WRENTHORPE,,432129.53,423591.88,0,0,,4,4
"YORKSHIRE, WEST RIDING",6.918828,ALVERTHORPE,.098874599,430740.19,421731.19,0,0,.25643086,4,4
"YORKSHIRE, WEST RIDING",1.92361025,SNAPETHORPE,,430510.5,419742.72,0,0,,4,4
"YORKSHIRE, WEST RIDING",2.79459865625,THORNES,,431775.09,420492.25,0,0,,4,4
"YORKSHIRE, WEST RIDING",1.602603875,THORNES,,432808.19,419701.13,1,0,,4,4
"YORKSHIRE, WEST RIDING",5.0634795,HORBURY,.12637363,429663.63,418253.63,0,3.2744458,.1941392,4,4
"YORKSHIRE, WEST RIDING",.2645884375,WESTGATE,.02769986,432871.88,420411.13,0,0,.50455821,4,4
"YORKSHIRE, WEST RIDING",1.007778625,KIRKGATE,,432800.09,421243.94,0,0,,4,4
"YORKSHIRE, WEST RIDING",1.425662125,NORTHGATE,,433706,420600.09,0,0,,4,4
"YORKSHIRE, WEST RIDING",1.313250453125,NEWLAND WITH WOODHOUSE MOOR,,438132.16,422304.88,0,0,,4,4
"YORKSHIRE, WEST RIDING",1.906260875,HORNINGTON,,451409.25,441393.47,0,0,,4,4
"YORKSHIRE, WEST RIDING",7.3028705,ALTOFTS,.41999999,437550.56,423965.38,0,3.397022,.18000001,4,4
"YORKSHIRE, WEST RIDING",4.88996,NORMANTON,.5,438966.75,422514,1,2.0281482,.37142858,4,4
"YORKSHIRE, WEST RIDING",3.93105775,SNYDALE,.65625,439855.59,420820.69,0,0,.15625,4,4
"YORKSHIRE, WEST RIDING",4.1379795,WHITWOOD,.41891891,440901,424919.09,1,2.2246234,.040540539,4,4
"YORKSHIRE, WEST RIDING",3.76919125,ACKTON,.76923078,441000.47,422843.41,1,0,0,4,4
"YORKSHIRE, WEST RIDING",5.4614785,FEATHERSTONE,.5945946,442036.84,421485.47,1,3.099273,.2027027,4,4
"YORKSHIRE, WEST RIDING",3.95899125,PURSTON JAGLIN,.73846155,443237.25,419634.78,0,3.1701398,.21538462,4,4
"YORKSHIRE, WEST RIDING",2.2300025,CASTLEFORD,.084690556,442879.06,425564.53,1,2.502429,.21824104,4,4
"YORKSHIRE, WEST RIDING",4.29957,GLASS HOUGHTON,.48739496,443450.91,424296.47,0,0,.29411766,4,4
"YORKSHIRE, WEST RIDING",9.20614,FERRY FRYSTON,.50462961,446062.41,425794.13,1,0,.24537037,4,4
"YORKSHIRE, WEST RIDING",1.579711125,PALLATHORPE,,451459.59,442651.66,0,0,,4,4
"YORKSHIRE, WEST RIDING",3.7294155,FERRY FRYSTON,,447660.84,423269.84,0,0,,4,4
"YORKSHIRE, WEST RIDING",6.112057,KNOTTINGLEY,.028335301,450193.38,423325.31,1,2.6219041,.23022433,4,4
"YORKSHIRE, WEST RIDING",2.195893,EAST HARDWICK,,446887.41,418058.13,0,0,,4,4
"YORKSHIRE, WEST RIDING",2.28261425,CARLETON,.51111114,446303.56,420364.19,0,0,.17777778,4,4
"YORKSHIRE, WEST RIDING",9.557129625,PONTEFRACT,.17728055,446297.78,422742.44,1,0,.43717727,4,4
"YORKSHIRE, WEST RIDING",.01724904296875,CASTLE PRECINCTS,,446035.28,422643.94,0,0,,4,4
"YORKSHIRE, WEST RIDING",1.28666245703125,TANSHELF,.50485438,445956.25,422287.81,1,0,.23300971,4,4
"YORKSHIRE, WEST RIDING",4.192869875,PONTEFRACT PARK,.92307693,444823.03,423143.22,0,0,.07692308,4,4
"YORKSHIRE, WEST RIDING",1.415092125,PONTEFRACT PARK,,444106.75,422752.75,0,0,,4,4
"YORKSHIRE, WEST RIDING",4.513012,STEETON,1,452244.16,444282.97,0,5.0896516,0,4,4
"YORKSHIRE, WEST RIDING",10.939226,ACKWORTH,.43425077,444642.97,417463.47,0,2.6253197,.27522936,4,4
"YORKSHIRE, WEST RIDING",13.892504,METHLEY,.40240964,438884.78,426493.91,0,2.7452796,.20481928,4,4
"YORKSHIRE, WEST RIDING",12.244012,DARRINGTON,.62043798,448520.81,419703.81,1,2.6498942,.28467155,4,4
"YORKSHIRE, WEST RIDING",6.532736,STAPLETON,.44444445,450777.34,419183.91,1,2.916595,.037037037,4,4
"YORKSHIRE, WEST RIDING",3.23324825,CRIDLING PARK,.77499998,451480.81,422221.94,0,0,.075000003,4,4
"YORKSHIRE, WEST RIDING",2.2567733125,STUBBS,.66666669,453414.28,422471.63,1,3.5795429,0,4,4
"YORKSHIRE, WEST RIDING",15.790047,WOMERSLEY,.75999999,454046.88,419487.59,0,2.6922395,.090000004,4,4
"YORKSHIRE, WEST RIDING",5.1175405625,LITTLE SMEATON,.6981132,455563.69,417974.84,0,0,.1509434,4,4
"YORKSHIRE, WEST RIDING",5.0430135,WALDEN STUBBS,.94736844,455723.53,416742.06,0,2.294863,.02631579,4,4
"YORKSHIRE, WEST RIDING",7.5101415,BEAL,.56164384,453197.09,425956.56,1,3.0935645,.21232876,4,4
"YORKSHIRE, WEST RIDING",4.900986,COLTON,.8888889,454383.75,444785.72,0,2.6002176,.055555556,4,4
"YORKSHIRE, WEST RIDING",7.2901595,KELLINGTON,.52777779,455451.44,424470.94,1,3.4141943,.25,4,4
"YORKSHIRE, WEST RIDING",7.3207555,WHITLEY,.79104477,455944.09,421188.03,0,2.5176964,.20895523,4,4
"YORKSHIRE, WEST RIDING",8.324669999999999,EGGBOROUGH,.87301588,457532.34,423470.25,0,3.0282288,.095238097,4,4
"YORKSHIRE, WEST RIDING",9.640038000000001,FENWICK,.82608694,459460.59,416010.22,0,0,.11594203,4,4
"YORKSHIRE, WEST RIDING",9.287734,MOSS,.79166669,459807.06,413730.63,0,0,.15277778,4,4
"YORKSHIRE, WEST RIDING",3.5918015,ASKERN,.51612902,456271.44,413483.88,1,0,.3548387,4,4
"YORKSHIRE, WEST RIDING",9.524141,NORTON,.63461536,454673.25,415345.06,1,2.270062,.29487181,4,4
"YORKSHIRE, WEST RIDING",6.9021985,CAMPSALL,.54216868,452922.63,413710.44,1,3.3683562,.21686748,4,4
"YORKSHIRE, WEST RIDING",3.05489225,SUTTON,.74285716,454964,412512.47,0,0,.22857143,4,4
"YORKSHIRE, WEST RIDING",5.900324,BILBROUGH,.63934427,452489.69,446651.94,1,3.1675825,.19672132,4,4
"YORKSHIRE, WEST RIDING",6.438832109375,BURGHWALLIS,.55172414,457749.63,412070.09,1,3.7823937,.15517241,4,4
"YORKSHIRE, WEST RIDING",.4654142734375,BURGHWALLIS,,453081.66,411606.41,0,0,,4,4
"YORKSHIRE, WEST RIDING",3.77094825,SKELLOW,.61702126,453480.5,410142,0,2.8462005,.23404256,4,4
"YORKSHIRE, WEST RIDING",8.08621937890625,OWSTON,.85294116,458892.22,412281.91,1,2.5649493,.13235295,4,4
"YORKSHIRE, WEST RIDING",6.5451895,ADWICK LE STREET,.54000002,454076.56,408194.5,0,0,.19,4,4
"YORKSHIRE, WEST RIDING",5.3175685,HAMPOLE,,450845.94,409872.69,1,0,,4,4
"YORKSHIRE, WEST RIDING",4.6722885,SKELBROOKE,.93103451,450798.97,412272.66,1,2.8763855,.034482758,4,4
"YORKSHIRE, WEST RIDING",1.010417875,HAMPHALL STUBBS,.63157892,449700.69,411209.09,1,2.3353748,.10526316,4,4
"YORKSHIRE, WEST RIDING",5.5934735,SOUTH ELMSALL,.69747901,447624.22,410753.84,0,0,.24369748,4,4
"YORKSHIRE, WEST RIDING",9.509917,SOUTH KIRKBY,.56666666,444664.28,410868.28,1,0,.30666667,4,4
"YORKSHIRE, WEST RIDING",2.020688125,ANGRAM,.8888889,452001.81,448798.91,0,0,.055555556,4,4
"YORKSHIRE, WEST RIDING",8.892561000000001,NORTH ELMSALL,.67741936,447631.53,412927.25,0,0,.080645159,4,4
"YORKSHIRE, WEST RIDING",6.865628,KIRK SMEATON,.59793812,450633.19,415877.31,0,0,.31958762,4,4
"YORKSHIRE, WEST RIDING",5.268478,THORPE AUDLIN,.63218391,448122.44,415926.19,0,3.3040335,.14942528,4,4
"YORKSHIRE, WEST RIDING",4.4782275,UPTON,.81666666,447598.16,414012.13,1,2.3857,.13333334,4,4
"YORKSHIRE, WEST RIDING",6.306106,BADSWORTH,.39285713,445918.28,415273.13,1,2.4991722,.16071428,4,4
"YORKSHIRE, WEST RIDING",16.984054,HEMSWORTH,.58928573,442362.59,414207.88,0,4.9793825,.21428572,4,4
"YORKSHIRE, WEST RIDING",1.177111375,HILL TOP,,442053.13,416938.31,0,0,,4,4
"YORKSHIRE, WEST RIDING",1.42913625,HESSLE,.84375,443078,417752.31,0,0,.09375,4,4
"YORKSHIRE, WEST RIDING",.49548765625,HILL TOP,.81818181,442291.38,418209.41,0,0,.18181819,4,4
"YORKSHIRE, WEST RIDING",1.996882,WEST HARDWICK,.81481481,441567.91,418630.88,1,0,.074074075,4,4
"YORKSHIRE, WEST RIDING",5.0702465,HUTTON WANDESLEY,.73076922,450959.5,450019.69,0,0,0,4,4
"YORKSHIRE, WEST RIDING",.2301560546875,FOULBY,,440296.38,418834.69,0,0,,4,4
"YORKSHIRE, WEST RIDING",2.32573375,RYHILL,.58974361,438772.34,414601.91,0,2.4203682,.41025642,4,4
"YORKSHIRE, WEST RIDING",4.2572555,WINTERSETT,.60526317,438176.03,415846.91,1,2.4897966,.15789473,4,4
"YORKSHIRE, WEST RIDING",3.336866,NOSTELL,.78125,440266.09,417244.25,0,0,.0625,4,4
"YORKSHIRE, WEST RIDING",1.062188125,HUNTWICK,,440900.19,419386.16,1,0,,4,4
"YORKSHIRE, WEST RIDING",4.607534,SHARLSTON,.56140351,438988.5,419190.72,0,2.8332133,.22807017,4,4
"YORKSHIRE, WEST RIDING",6.22673,WARMFIELD WITH HEATH,.26589596,436576.78,420431.72,1,0,.29479769,4,4
"YORKSHIRE, WEST RIDING",6.093151,CROFTON,.5487805,437439.75,418320.38,1,2.4952695,.20731707,4,4
"YORKSHIRE, WEST RIDING",1.789327625,COLD HIENDLY,,436928.88,414202.97,1,0,,4,4
"YORKSHIRE, WEST RIDING",11.438235,LONG MARSTON,.72357726,449500.31,451729.22,0,0,.17886178,4,4
"YORKSHIRE, WEST RIDING",3.93503875,HAVERCROFT,.72340423,438144.78,413091.16,0,4.0312862,.25531915,4,4
"YORKSHIRE, WEST RIDING",5.107051,SOUTH HIENDLY,.62162161,439737.34,412707.84,0,0,.21621622,4,4
"YORKSHIRE, WEST RIDING",10.4488531875,BRIERLEY,.63779527,441446.41,410003.25,0,3.6971781,.26771653,4,4
"YORKSHIRE, WEST RIDING",3.3819865,SHAFTON,.66666669,439336.06,410731,0,3.2479234,.23333333,4,4
"YORKSHIRE, WEST RIDING",7.21017,CUDWORTH,.70833331,439223.22,408789.66,0,4.1809592,.22499999,4,4
"YORKSHIRE, WEST RIDING",8.703212000000001,MONK BRETTON,.16897507,436938.63,407744.19,1,0,.13573407,4,4
"YORKSHIRE, WEST RIDING",8.2862905,CARLTON,.82222223,435770.5,409757.03,0,0,.16666667,4,4
"YORKSHIRE, WEST RIDING",4.2059565,ROYSTON,.49618322,435925.41,411531.59,0,4.4886365,.17557251,4,4
"YORKSHIRE, WEST RIDING",10.412076,NOTTON,.81176472,434423.88,412613.34,0,3.2818506,.082352944,4,4
"YORKSHIRE, WEST RIDING",3.32002675,CHEVET,,434673.06,415143.06,1,0,,4,4
"YORKSHIRE, WEST RIDING",4.3758945,WILSTROP,,448539.66,454626.03,1,0,,4,4
"YORKSHIRE, WEST RIDING",10.532061,WOOLLEY,.56589144,431625.56,412791.19,0,4.633234,.21705426,4,4
"YORKSHIRE, WEST RIDING",7.4428335,WALTON,.33980581,436236.19,416600.34,0,3.0204248,.24271844,4,4
"YORKSHIRE, WEST RIDING",6.996377,SANDAL MAGNA,.34732825,434101.81,417881,0,0,.40076336,4,4
"YORKSHIRE, WEST RIDING",12.599088,CRIGGLESTONE,.35333332,431668.94,416195.06,0,0,.34999999,4,4
"YORKSHIRE, WEST RIDING",4.77103440625,WEST BRETTON,.49504951,429563.41,414614.63,0,0,.26732674,4,4
"YORKSHIRE, WEST RIDING",3.68624053125,WEST BRETTON,.69444442,429382.38,414845.13,0,0,.16666667,4,4
"YORKSHIRE, WEST RIDING",9.555096000000001,BARNSLEY,.014285714,433830.31,406417.19,0,4.8457003,.22625482,4,4
"YORKSHIRE, WEST RIDING",7.74579,DODWORTH,.19344263,431040.38,405341.06,1,0,.17704917,4,4
"YORKSHIRE, WEST RIDING",6.9375555,STAINBOROUGH,.42857143,431720.03,402868.47,0,3.1060803,.37142858,4,4
"YORKSHIRE, WEST RIDING",8.904208000000001,THURGOLAND,.33793104,428871.34,401938.94,0,4.0928283,.21724138,4,4
"YORKSHIRE, WEST RIDING",.391131828125,ST MAURICE,.20714286,461038.38,452584.59,0,0,.36428571,4,4
"YORKSHIRE, WEST RIDING",1.178071,EASEDIKE,,447480.06,444987.06,0,0,,4,4
"YORKSHIRE, WEST RIDING",6.1473335,SILKSTONE,.1468254,428757.41,405130.69,0,3.7078166,.1984127,4,4
"YORKSHIRE, WEST RIDING",8.1775365,HOYLAND SWAINE,.32589287,425530.25,404790.78,1,5.6975727,.09375,4,4
"YORKSHIRE, WEST RIDING",3.42377016015625,CUMBERWORTH,,422711.91,410060.25,0,0,,4,4
"YORKSHIRE, WEST RIDING",1.811414483398438,CUMBERWORTH,.17589577,424761.44,411111.63,0,0,.11726385,4,4
"YORKSHIRE, WEST RIDING",.42857228125,CUMBERWORTH HALF AND CUMBERWORTH,,424663.06,410682.94,0,0,,4,4
,,,.18345323,425053.53,411257.34,0,0,.097122304,4,4
"YORKSHIRE, WEST RIDING",.19728378125,CUMBERWORTH AND CUMBERWORTH HALF (INTERMIXED),,424502,409993.84,0,0,,4,4
,,,,422591.38,410246.88,0,0,,4,4
"YORKSHIRE, WEST RIDING",6.139707,KEXBOROUGH,.37037036,429521.03,410634.59,0,2.7343674,.16296296,4,4
"YORKSHIRE, WEST RIDING",2.9525755,DARTON,.22131148,431323.47,409991.59,1,3.0875399,.20218579,4,4
"YORKSHIRE, WEST RIDING",2.72346675,MAPPLEWELL,,432808.78,409799.5,0,0,,4,4
"YORKSHIRE, WEST RIDING",5.844171,BARUGH,.1790393,431783.88,407988.03,0,2.3530159,.17030568,4,4
"YORKSHIRE, WEST RIDING",8.1167655,WIGHILL,.76363635,447048.06,447201.34,1,3.4028625,.16363636,4,4
"YORKSHIRE, WEST RIDING",15.057627,CAWTHORNE,.27513227,427756.5,407792.47,1,4.2389259,.25132275,4,4
"YORKSHIRE, WEST RIDING",3.56860375,HIGH HOYLAND,.43636364,427623.09,410993.56,0,0,.2,4,4
"YORKSHIRE, WEST RIDING",4.696264,CLAYTON WEST,.3084577,426120.25,410722.59,0,0,.2039801,4,4
"YORKSHIRE, WEST RIDING",14.429104,EMLEY,.24728261,424286.47,412868.66,0,0,.21195652,4,4
"YORKSHIRE, WEST RIDING",4.01213725,MIDGLEY,,426449.16,415017.34,0,0,,4,4
"YORKSHIRE, WEST RIDING",1.518229375,OVER SITLINGTON,,425668.94,416613.19,0,0,,4,4
"YORKSHIRE, WEST RIDING",3.05646575,MIDDLE SITLINGTON,.29330254,426564.19,417275.13,0,0,.13163972,4,4
"YORKSHIRE, WEST RIDING",5.3559845,NETHER SITLINGTON,,428438.13,416732.16,0,0,,4,4
"YORKSHIRE, WEST RIDING",10.174621,THORNHILL,.22014925,424688.31,419204.03,0,2.7850113,.18470149,4,4
"YORKSHIRE, WEST RIDING",4.205129,WHITLEY LOWER,.26538461,422879.56,417532.97,0,4.1351666,.13846155,4,4
"YORKSHIRE, WEST RIDING",3.526209375,NEWTON KYME,.8035714,446120.31,444657.56,0,0,.089285716,4,4
"YORKSHIRE, WEST RIDING",4.50834,FLOCKTON,.29661018,423490.59,414836.91,0,0,.15677966,4,4
"YORKSHIRE, WEST RIDING",4.7855645,DENBY GRANGE,,423699.53,416232.09,0,0,,4,4
"YORKSHIRE, WEST RIDING",3.528641,UPPER WHITLEY,.49760765,421058.28,416513.56,0,0,.086124405,4,4
"YORKSHIRE, WEST RIDING",6.8645585,KIRKHEATON,.21037038,418483.91,418710.41,1,0,.088888891,4,4
"YORKSHIRE, WEST RIDING",5.5251395,DALTON,.26351351,416539.97,417337.19,0,2.2512918,.16891892,4,4
"YORKSHIRE, WEST RIDING",7.395495,LEPTON,.1895075,419477,415518.38,1,2.2246234,.11027838,4,4
"YORKSHIRE, WEST RIDING",3.49758725,HIGHBURTON,,420187.5,413621.59,0,0,,4,4
"YORKSHIRE, WEST RIDING",1.693929625,KIRKBURTON,.096214511,419904.41,412565.97,0,0,.15457413,4,4
"YORKSHIRE, WEST RIDING",1.6363875,SHELLEY LANE END,,421505.25,412152.06,0,0,,4,4
"YORKSHIRE, WEST RIDING",2.17599375,TOULSTON,,445140.16,444055.03,0,0,,4,4
"YORKSHIRE, WEST RIDING",4.58665,SHELLEY,.15340909,420706.72,411113.84,1,2.1400661,.085227273,4,4
"YORKSHIRE, WEST RIDING",5.2000815,SHEPLEY,.3705357,419243.16,409802.66,0,1.9459101,.089285716,4,4
"YORKSHIRE, WEST RIDING",10.522841,THURSTONLAND,.15523465,416892.03,411436.19,1,2.1972246,.13718411,4,4
"YORKSHIRE, WEST RIDING",8.602245,FULSTONE,.074270554,417918.5,407894.66,0,0,.16180371,4,4
"YORKSHIRE, WEST RIDING",8.5507104609375,HEPWORTH,.093457945,417146.03,405737.84,0,0,.1246106,4,4
"YORKSHIRE, WEST RIDING",1.029028,SCHOLES,,415886.44,407611.94,0,0,,4,4
"YORKSHIRE, WEST RIDING",2.7088153125,SCHOLES,,419547.53,407296.59,0,0,,4,4
"YORKSHIRE, WEST RIDING",7.90515240625,WOOLDALE,.10751665,418770.69,407136.72,1,2.2662175,.12654614,4,4
"YORKSHIRE, WEST RIDING",8.2118038828125,CARTWORTH,.028436018,415829.81,407419.75,0,0,.14454976,4,4
"YORKSHIRE, WEST RIDING",7.791706,LIGHT SIDE,,399432.94,410260.81,1,0,,4,4
"YORKSHIRE, WEST RIDING",8.855843999999999,DARK SIDE,,397738.72,410165.31,0,0,,4,4
"YORKSHIRE, WEST RIDING",1.540837875,FOLLITHORPE,,445539.78,446916.44,0,0,,4,4
"YORKSHIRE, WEST RIDING",1.92724725,QUICK MERE - UPPER DIVISION,,396865.88,407062.81,0,0,,4,4
"YORKSHIRE, WEST RIDING",3.3649135,QUICK MERE - MIDDLE DIVISION,,396314.56,405746.72,0,0,,4,4
"YORKSHIRE, WEST RIDING",3.301279,,,397207.75,404213.34,0,0,,4,4
"YORKSHIRE, WEST RIDING",.7455098125,QUICK MERE - LOWER DIVISION,,397727.38,403361.63,0,0,,4,4
"YORKSHIRE, WEST RIDING",1.912109375,SHAW MERE - LOWER DIVISION,,398956.19,403998.63,0,0,,4,4
"YORKSHIRE, WEST RIDING",.8226795,SHAW MERE - LOWER DIVISION,,398840.22,405007.22,0,0,,4,4
"YORKSHIRE, WEST RIDING",3.19179975,SHAW MERE - UPPER DIVISION,.02508234,398257.44,406223.16,0,0,.12186471,4,4
"YORKSHIRE, WEST RIDING",4.255446,LORD'S MERE,,399705.59,408024.25,0,0,,4,4
"YORKSHIRE, WEST RIDING",39.526672,LORD'S MERE,,402467.75,405093.19,0,0,,4,4
"YORKSHIRE, WEST RIDING",5.0738025,BRADLEY,,416085.69,420693.59,1,0,,4,4
"YORKSHIRE, WEST RIDING",1.49278225,DEIGHTON,,416336.81,419372.69,0,0,,4,4
"YORKSHIRE, WEST RIDING",5.2196435,FARTOWN,,414666.13,418638.34,0,0,,4,4
"YORKSHIRE, WEST RIDING",2.01658225,HUDDERSFIELD,.035321102,414494.22,416765.13,1,0,.36995414,4,4
"YORKSHIRE, WEST RIDING",4.2191045,WALTON,.71212119,443895.56,449017.41,1,2.9299808,.24242425,4,4
"YORKSHIRE, WEST RIDING",2.42370575,MARSH,,413293.34,416964.31,0,0,,4,4
"YORKSHIRE, WEST RIDING",3.759915,QUARMBY,,411856.59,419260.38,0,3.5409594,,4,4
"YORKSHIRE, WEST RIDING",2.74310525,LINDLEY,.10357816,411867.34,418367.81,0,0,.15065913,4,4
"YORKSHIRE, WEST RIDING",5.054911,LONGWOOD,.21167883,409288.59,417195.03,0,0,.10218978,4,4
"YORKSHIRE, WEST RIDING",3.410397,EAST GOLCAR,.016150741,409794.5,416126.13,0,0,.090174966,4,4
"YORKSHIRE, WEST RIDING",3.014948,WEST GOLCAR,,408636.97,415267.91,0,0,,4,4
"YORKSHIRE, WEST RIDING",7.173928,SCAMMONDEN,.033557046,404582.31,415734.88,0,0,.10067114,4,4
"YORKSHIRE, WEST RIDING",5.5650745,SUN SIDE,,406316.19,414903.59,0,0,,4,4
"YORKSHIRE, WEST RIDING",4.462361,HOLME SIDE,,405566.88,413711.91,0,0,,4,4
"YORKSHIRE, WEST RIDING",14.319916,MARSDEN,.26222223,402223.97,412386.5,0,0,.18444444,4,4
"YORKSHIRE, WEST RIDING",.1112948984375,THORP ARCH,,444180.97,448163.34,0,0,,4,4
