STARTcounty,area,pla,latitude,longitude,valordummy,LS_pc_change,pc_change1525_1086,pc_change1525_1066,pc_change1332_1086,pc_change1332_1066,pc_change1086_1066,cutoff1,cutoff2
"YORKSHIRE, NORTH RIDING",28.924826,BIRK DALE,383084.81,502571.16,-.69258142,,,,,,,4,4
"YORKSHIRE, NORTH RIDING",22.380154,WEST STONES DALE,387508.03,504611.09,-.69258142,,,,,,,4,4
"YORKSHIRE, NORTH RIDING",9.71327,EAST STONESDALE,390472.13,502773.97,-.69258142,,,,,,,4,4
"YORKSHIRE, NORTH RIDING",7.395336,IVELET AND CALVERT HOUSE,391863.59,499760.66,-.69258142,,,,,,,4,4
"YORKSHIRE, NORTH RIDING",17.0203,ABBOTSIDE COMMON,388766.63,494011.63,-.69258142,,,,,,,4,4
"YORKSHIRE, NORTH RIDING",4.0654995,STARTFORTH,404178.22,515641.69,1.443785,.13558809,,,,,,4,4
"YORKSHIRE, NORTH RIDING",22.558204,ABBOTSIDE COMMON,381957.31,496039.5,-.69258142,,,,,,,4,4
"YORKSHIRE, NORTH RIDING",8.598198,LOW ABBOTSIDE,391765.06,491615.09,-.69258142,,,,,,,4,4
"YORKSHIRE, NORTH RIDING",25.29642,HIGH ABBOTSIDE,384978.16,492970.06,-.69258142,,,,,,,4,4
"YORKSHIRE, NORTH RIDING",63.970012,HAWES,383447.41,488828.78,-.69258142,,,,,,,4,4
"YORKSHIRE, NORTH RIDING",5.668598,MOSSDALE MOOR,380521.75,489545.59,-.69258142,,,,,,,4,4
"YORKSHIRE, NORTH RIDING",.59713075,WETHER FELL,387502.13,487032.88,-.69258142,,,,,,,4,4
"YORKSHIRE, NORTH RIDING",62.20885909375,BAINBRIDGE,391215.5,485992.13,-.69258142,-.40523645,,,,,,4,4
"YORKSHIRE, NORTH RIDING",19.861288,ASKRIGG,395265.84,492312.16,-.69258142,-.40523645,,,,,,4,4
"YORKSHIRE, NORTH RIDING",15.26861,CARPERBY CUM THORESBY,399998.88,490838.09,1.443785,-.40523645,,,,,,4,4
"YORKSHIRE, NORTH RIDING",4.841398,WEST BOLTON,399676.31,492601.88,-.69258142,-.40523645,,,,,,4,4
"YORKSHIRE, NORTH RIDING",4.9620265,AYSGARTH,399324.63,487943.19,-.69258142,-.40523645,,,,,,4,4
"YORKSHIRE, NORTH RIDING",2.5807435,EGGLESTONE ABBEY,405925.75,514615.31,1.443785,,,,,,,4,4
"YORKSHIRE, NORTH RIDING",11.443936,THORALBY,397496.09,486098.44,1.443785,-.40523645,,,,,,4,4
"YORKSHIRE, NORTH RIDING",7.8508205,THORNTON RUST,396788.94,488359.81,-.69258142,-.40523645,,,,,,4,4
"YORKSHIRE, NORTH RIDING",19.357382,BISHOPDALE,395673.72,482621.56,-.69258142,,,,,,,4,4
"YORKSHIRE, NORTH RIDING",6.721478,NEWBIGGIN,399489.19,484846.63,-.69258142,,,,,,,4,4
"YORKSHIRE, NORTH RIDING",31.281396,BURTON CUM WALDEN,400125.59,482803.47,-.69258142,-.40523645,,,,,,4,4
"YORKSHIRE, NORTH RIDING",15.465215,WEST WITTON,405245.53,488166.53,-.69258142,-.40523645,-.16540518,-.05233968,.0082290266,-.16595493,-.16362043,4,4
"YORKSHIRE, NORTH RIDING",8.319547,WENSLEY,408752.09,489578.75,-.69258142,-.40523645,-.16540518,-.05233968,.086892225,-.15180694,-.16362043,4,4
"YORKSHIRE, NORTH RIDING",10.44888,LEYBURN,410419.31,491003.72,-.69258142,-.40523645,-.16540518,-.05233968,.046806015,-.095976077,-.1315762,4,4
"YORKSHIRE, NORTH RIDING",10.448673,PRESTON-UNDER-SCAR,406839.88,492489.47,-.69258142,-.40523645,,,,,,4,4
"YORKSHIRE, NORTH RIDING",9.648842,REDMIRE,404932.72,492611.81,1.443785,-.40523645,,,,,,4,4
"YORKSHIRE, NORTH RIDING",4.7533275,ROKEBY,407735.56,513767.06,1.443785,-.29434615,,-.042054456,,-.064742446,-.18650918,4,4
"YORKSHIRE, NORTH RIDING",19.852674,CASTLE BOLTON,401775.47,493496.81,-.69258142,-.40523645,,,,,,4,4
"YORKSHIRE, NORTH RIDING",41.451808,CARLTON HIGHDALE,402382,479446.06,-.69258142,,,,,,,4,4
"YORKSHIRE, NORTH RIDING",11.083043,CARLTON TOWN,404702.19,484306.28,-.69258142,-.40523645,-.16540518,-.05233968,-.051900275,-.1753339,-.16241576,4,4
"YORKSHIRE, NORTH RIDING",6.843688,WEST SCRAFTON,407482.16,482257.94,-.69258142,-.40523645,,,,,,4,4
"YORKSHIRE, NORTH RIDING",4.7509165,EAST SCRAFTON,408804.72,482852.94,-.69258142,,,,,,,4,4
"YORKSHIRE, NORTH RIDING",9.458701,CALDBERGH,410400.38,483314.13,1.443785,-.40523645,,,,,,4,4
"YORKSHIRE, NORTH RIDING",.9577704375,-,410452.75,485773.81,-.69258142,,,,,,,4,4
"YORKSHIRE, NORTH RIDING",4.7674355,MELMERBY,406928.72,485850.5,-.69258142,-.40523645,,,,,,4,4
"YORKSHIRE, NORTH RIDING",13.610473,MIDDLEHAM,411820.5,487646.19,-.69258142,-.40523645,-.16540518,-.05233968,.16299535,-.098563656,-.14988719,4,4
"YORKSHIRE, NORTH RIDING",8.595283999999999,BRIGNALL,405927.75,512515.81,1.443785,-.26830029,,,,,,4,4
"YORKSHIRE, NORTH RIDING",10.988437,EAST WITTON WITHIN,413571.47,485548.31,1.443785,-.40523645,-.16540518,-.05233968,.029664837,-.14811757,-.15599085,4,4
"YORKSHIRE, NORTH RIDING",14.96072,EAST WITTON WITHOUT,416507.13,484583.03,-.69258142,,,,,,,4,4
"YORKSHIRE, NORTH RIDING",.8389267500000001,ULSHAW BRIDGE,415000.59,487511.31,-.69258142,,,,,,,4,4
"YORKSHIRE, NORTH RIDING",1.74611275,COLSTERDALE,413160.78,481085,-.69258142,,,,,,,4,4
"YORKSHIRE, NORTH RIDING",34.293412,MASHAM MOOR,412672.03,478732.28,-.69258142,,,,,,,4,4
"YORKSHIRE, NORTH RIDING",6.3761865,POTT,414116.25,477296.03,1.443785,,,,,,,4,4
"YORKSHIRE, NORTH RIDING",3.11215425,ILTON,419163.75,478814.53,1.443785,-.40523645,-.16540518,-.05233968,-.049662869,-.14868852,-.14073169,4,4
"YORKSHIRE, NORTH RIDING",18.6670317109375,HEALEY WITH SUTTON,416507.34,482770.81,1.443785,-.40523645,,,,,,4,4
"YORKSHIRE, NORTH RIDING",1.72414525,ELLINGSTRING,417881.75,483582.13,1.443785,-.40523645,,,,,,4,4
"YORKSHIRE, NORTH RIDING",5.006125125,HIGH ELLINGTON,419096.06,483376.88,-.69258142,-.40523645,,,,,,4,4
"YORKSHIRE, NORTH RIDING",21.195544,SCARGILL,401576.56,510356.66,-.69258142,-.099599466,,,,,,4,4
"YORKSHIRE, NORTH RIDING",3.6819325,LOW ELLINGTON,420508.34,483404.81,-.69258142,,-.16540518,-.05233968,,,-.1725769,4,4
"YORKSHIRE, NORTH RIDING",3.8449949375,FEARBY,419327.72,480997.22,1.443785,-.40523645,-.16540518,-.05233968,-.03075345,.19377209,.10646672,4,4
"YORKSHIRE, NORTH RIDING",9.21963225,MASHAM,421590.59,481354.41,1.443785,-.40523645,-.16540518,-.05233968,.11182973,.13629739,-.049176719,4,4
"YORKSHIRE, NORTH RIDING",9.164723125,BURTON UPON URE,423412.34,480599.81,-.69258142,-.40523645,,,,,,4,4
"YORKSHIRE, NORTH RIDING",7.123607875,SWINTON WITH WARTHERMARSKE,421254.38,479192.72,-.69258142,-.40523645,-.16540518,-.05233968,-.06259796,-.18934141,-.1732337,4,4
"YORKSHIRE, NORTH RIDING",.9927677578125,NUTWITH AND ROOMER COMMON,422513.59,478741.66,1.443785,,,,,,,4,4
"YORKSHIRE, NORTH RIDING",13.28975,WEST TANFIELD,426477.28,479199.63,-.69258142,-.40523645,-.16540518,-.05233968,-.045746721,-.14727984,-.14073169,4,4
"YORKSHIRE, NORTH RIDING",7.46877,WELL,426882.66,481528.59,1.443785,-.40523645,-.16540518,-.05233968,.033657085,.051938873,-.049176719,4,4
"YORKSHIRE, NORTH RIDING",15.744638,SNAPE,426410.84,483642.5,-.69258142,-.40523645,-.16540518,-.05233968,.063308783,.08393693,-.049176719,4,4
"YORKSHIRE, NORTH RIDING",2.9488935,THORP PERROW,426852.97,485656.41,-.69258142,,,,,,,4,4
"YORKSHIRE, NORTH RIDING",10.478742,HOPE,402700.41,508141.28,1.443785,,,,,,,4,4
"YORKSHIRE, NORTH RIDING",1.008360125,WATLASS MOOR,423951.56,483558.47,1.443785,,,,,,,4,4
"YORKSHIRE, NORTH RIDING",5.9327635,THORNTON WATLASS,423238.03,485922.84,-.69258142,-.40523645,,,,,,4,4
"YORKSHIRE, NORTH RIDING",2.37024625,CLIFTON UPON YORE,421802.97,484496.44,-.69258142,,-.16540518,-.05233968,,,.17971069,4,4
"YORKSHIRE, NORTH RIDING",2.5511275,THIRN,422064.81,485771.84,1.443785,-.40523645,-.16540518,-.05233968,-.017371409,-.15252818,-.15129572,4,4
"YORKSHIRE, NORTH RIDING",3.9245625,ROOKWITH,420544.03,486808.13,-.69258142,,,,,,,4,4
"YORKSHIRE, NORTH RIDING",8.848625,THORNTON STEWARD,417649.66,487405.53,1.443785,-.40523645,-.16540518,-.05233968,.023726011,-.13269508,-.14655791,4,4
"YORKSHIRE, NORTH RIDING",5.335503,SPENNITHORNE,414547.78,488827.28,-.69258142,-.40523645,,,,,,4,4
"YORKSHIRE, NORTH RIDING",4.586586,HARMBY,412926.06,490704.06,-.69258142,-.40523645,,,,,,4,4
"YORKSHIRE, NORTH RIDING",12.211452,BELLERBY,410934.66,493424.19,1.443785,-.40523645,-.16540518,-.05233968,-.041475713,-.087441407,-.094954208,4,4
"YORKSHIRE, NORTH RIDING",7.246871,BARDEN,414140.66,494686.66,-.69258142,-.13474831,,,,,,4,4
"YORKSHIRE, NORTH RIDING",14.537545,BARNINGHAM,406916.66,509726.53,1.443785,-.21147653,,,,,,4,4
"YORKSHIRE, NORTH RIDING",3.6552825,WEST HAUXWELL,415746.06,494567.84,1.443785,-.40523645,,,,,,4,4
"YORKSHIRE, NORTH RIDING",5.1710025,EAST HAUXWELL,416864.22,494698.78,1.443785,-.40523645,,,,,,4,4
"YORKSHIRE, NORTH RIDING",2.6585335,GARRISTON,415580,492541.03,-.69258142,,,,,,,4,4
"YORKSHIRE, NORTH RIDING",10.680675,CONSTABLE BURTON,415913.69,490947.88,1.443785,-.40523645,-.16540518,-.05233968,.068705142,-.0076595992,-.094713286,4,4
"YORKSHIRE, NORTH RIDING",2.5569635,HUTTON HANG,416904.09,488816.06,-.69258142,-.40523645,,,,,,4,4
"YORKSHIRE, NORTH RIDING",2.3296355,FINGHALL,418345.16,489759.41,1.443785,-.40523645,-.16540518,-.05233968,.24220161,.43732944,-.0033992368,4,4
"YORKSHIRE, NORTH RIDING",2.98654625,AKEBAR,419742.5,491045.47,1.443785,-.40523645,-.16540518,-.05233968,.044690259,.019196622,-.072065465,4,4
"YORKSHIRE, NORTH RIDING",1.696456375,HOLTBY,426967.06,492088.44,-.69258142,,,,,,,4,4
"YORKSHIRE, NORTH RIDING",2.18711925,AINDERBY MIRES,425837.28,493415.97,-.69258142,-.40523645,,,,,,4,4
"YORKSHIRE, NORTH RIDING",5.4158305,HACKFORTH,424453.78,493337,-.69258142,-.40523645,-.16540518,-.05233968,-.063671388,-.087802753,-.080755845,4,4
"YORKSHIRE, NORTH RIDING",91.81592000000001,LUNEDALE,385826.16,523566.31,-.69258142,,,,,,,4,4
"YORKSHIRE, NORTH RIDING",2.483360658203125,NEWSHAM,411332.91,511553.53,-.69258142,,,,,,,4,4
"YORKSHIRE, NORTH RIDING",6.3720365,HORNBY,422051.63,493078.53,1.443785,-.40523645,,,,,,4,4
"YORKSHIRE, NORTH RIDING",2.77150375,ARRATHORNE,420062.38,493703.09,-.69258142,,,,,,,4,4
"YORKSHIRE, NORTH RIDING",7.5472535,HUNTON,418686.41,493453.13,1.443785,-.40523645,-.16540518,-.05233968,.065221988,.078564413,-.052698061,4,4
"YORKSHIRE, NORTH RIDING",1.291152875,RUSWICK,419742.03,489660.78,-.69258142,,,,,,,4,4
"YORKSHIRE, NORTH RIDING",6.2066975,NEWTON-LE-WILLOWS,421204.38,489039.19,1.443785,-.40523645,-.16540518,-.05233968,.036303569,.48003247,.17644086,4,4
"YORKSHIRE, NORTH RIDING",2.362906,PATRICK BROMPTON WEST,421252.38,491047.13,-.69258142,-.40523645,,,,,,4,4
"YORKSHIRE, NORTH RIDING",2.6228105,PATRICK BROMPTON EAST,422647.66,491113.56,-.69258142,,,,,,,4,4
"YORKSHIRE, NORTH RIDING",7.457308,CRAKEHALL,424589,490015.19,1.443785,-.40523645,-.16540518,-.05233968,-.054935027,-.00089514436,-.012554757,4,4
"YORKSHIRE, NORTH RIDING",10.72464140625,NEWSHAM,409647.66,511791,-.69258142,-.23377191,,,,,,4,4
"YORKSHIRE, NORTH RIDING",4.4257975,BURRILL WITH COWLING,423036.91,488143.97,-.69258142,-.40523645,,,,,,4,4
"YORKSHIRE, NORTH RIDING",2.89682325,FIRBY,426359.31,486446.53,-.69258142,,-.16540518,-.05233968,,,-.067487717,4,4
"YORKSHIRE, NORTH RIDING",6.642648,BEDALE,426500.97,487675.16,-.69258142,-.40523645,-.16540518,-.05233968,.057102617,.077239633,-.04917673,4,4
"YORKSHIRE, NORTH RIDING",1.5203695,RAND GRANGE,425729.84,489224.81,-.69258142,,,,,,,4,4
"YORKSHIRE, NORTH RIDING",8.149167,AISKEW,427924.41,489966.88,-.69258142,-.40523645,,,,,,4,4
"YORKSHIRE, NORTH RIDING",3.3318125,LANGTHORNE,425568.13,491484.53,1.443785,-.40523645,-.16540518,-.05233968,-.017371409,-.18544212,-.17379321,4,4
"YORKSHIRE, NORTH RIDING",12.831718,KIRKBY FLEETHAM,428203.84,494436.72,-.69258142,-.40523645,-.16540518,-.05233968,-.013640854,-.002072043,-.05116706,4,4
"YORKSHIRE, NORTH RIDING",8.741481,SCRUTON,430221.28,491795.66,1.443785,-.40523645,-.16540518,-.05233968,-.13333809,-.014608619,.15682192,4,4
"YORKSHIRE, NORTH RIDING",4.7933085,THRINTOFT,431924.56,494170.56,-.69258142,.23487762,-.019768415,.083244078,-.11511856,.11407461,.27126566,4,4
"YORKSHIRE, NORTH RIDING",6.2837475,MORTON-ON-SWALE,432483.91,490672.38,-.69258142,-.27109504,-.12685429,-.046597309,-.091845423,-.13975185,-.11326519,4,4
"YORKSHIRE, NORTH RIDING",4.653516618164063,AINDERBY STEEPLE,433926.5,496106.34,1.443785,.9126451,,,,,,4,4
"YORKSHIRE, NORTH RIDING",12.092909,NEW FOREST,405851.75,505128.81,-.69258142,,,,,,,4,4
"YORKSHIRE, NORTH RIDING",3.06167875,WARLABY,434650.47,490613.47,-.69258142,-.40523645,,,,,,4,4
"YORKSHIRE, NORTH RIDING",9.799759999999999,"EXELBY, LEEMING AND NEWTON",430142.63,488409.31,1.443785,-.25320944,,-.052113708,,-.20181321,-.18650918,4,4
"YORKSHIRE, NORTH RIDING",3.60149775,GATENBY,432690.25,487579.28,-.69258142,.13132976,,-.051542129,,-.20181321,-.18650918,4,4
"YORKSHIRE, NORTH RIDING",3.9529385,THEAKSTON,430504.97,486353.94,1.443785,-.33369443,,,,,,4,4
"YORKSHIRE, NORTH RIDING",4.958365,BURNESTON,431792.84,485278.28,1.443785,,-.16540518,-.05233968,,,-.18066524,4,4
"YORKSHIRE, NORTH RIDING",8.622301,CARTHORPE,430414.47,483335.28,-.69258142,-.31699061,-.1448447,-.052227084,-.11299073,-.20212932,-.18381637,4,4
"YORKSHIRE, NORTH RIDING",8.086618,KIRKLINGTON CUM UPSLAND,431610.5,481128.59,-.69258142,-.40523645,-.16540518,-.05233968,-.13558833,-.18448657,-.14988719,4,4
"YORKSHIRE, NORTH RIDING",5.254839,EAST TANFIELD,429558.44,478633.38,-.69258142,.035940114,,,,,,4,4
"YORKSHIRE, NORTH RIDING",2.369618,SUTTON HOWGRAVE,431927.25,478943.19,-.69258142,-.24171165,.10965145,-.04568186,.45027062,-.14289667,-.17460702,4,4
"YORKSHIRE, NORTH RIDING",1.149414125,HOWGRAVE,432225.72,479864.69,-.69258142,,,,,,,4,4
"YORKSHIRE, NORTH RIDING",11.027604,DALTON,410684.38,508364.91,1.443785,-.40523645,,,,,,4,4
"YORKSHIRE, NORTH RIDING",.48626964453125,NUNWICK,431731.5,480200.44,1.443785,,,,,,,4,4
"YORKSHIRE, NORTH RIDING",7.3464925,NORTON CONYERS,431740.06,477071.78,-.69258142,1.2891312,.1104416,-.037917294,-.14027376,-.19126153,-.16080022,4,4
"YORKSHIRE, NORTH RIDING",2.962249,MIDDLETON QUERNHOW,433721.03,478978.25,-.69258142,-.31319842,-.087732233,-.04149298,.12448386,-.027046397,-.11784294,4,4
"YORKSHIRE, NORTH RIDING",4.4219445,MELMERBY,434077.34,476720.59,-.69258142,-.27109504,,,,,,4,4
"YORKSHIRE, NORTH RIDING",12.918094,HUTTON CONYERS,434418.72,473930.09,-.69258142,.038052335,,,,,,4,4
"YORKSHIRE, NORTH RIDING",6.737653,MARTON LE MOOR,436551.97,470632.88,1.443785,,-.16540518,-.05233968,,,-.16362043,4,4
"YORKSHIRE, NORTH RIDING",7.3695135,DISHFORTH,438527.66,472643.44,1.443785,-.21187933,,,,,,4,4
"YORKSHIRE, NORTH RIDING",6.5497165,RAINTON WITH NEWBY,437251.31,475159.53,1.443785,-.085558742,.41836563,-.046128545,.50627404,-.17486468,-.18127745,4,4
"YORKSHIRE, NORTH RIDING",4.816386,ASENBY,439453.16,474909.09,-.69258142,-.28432027,-.11297595,-.040137142,-.035012428,-.052478082,-.072065473,4,4
"YORKSHIRE, NORTH RIDING",10.289463,GAYLES,410965.03,506626.25,-.69258142,,,,,,,4,4
"YORKSHIRE, NORTH RIDING",4.0990865,ELDMIRE,443193.78,474538.66,-.69258142,-.32393861,,,,,,4,4
"YORKSHIRE, NORTH RIDING",5.11134,DALTON,443395.06,476596.56,-.69258142,-.30839756,,,,,,4,4
"YORKSHIRE, NORTH RIDING",17.118468875,TOPCLIFFE,441728.47,477747.88,-.69258142,1.2041841,.46800548,.065597855,-.050574392,-.093987182,-.094954208,4,4
"YORKSHIRE, NORTH RIDING",3.5206165,CATTON,437658.63,478269.5,1.443785,-.32051557,-.13456444,-.044683184,-.062055819,-.068314336,-.064435884,4,4
"YORKSHIRE, NORTH RIDING",7.417404,BALDERSBY,435872.47,477983.5,1.443785,,-.10174111,-.040868171,,,-.097907603,4,4
"YORKSHIRE, NORTH RIDING",3.321775,SKIPTON-ON-SWALE,437095.97,480142.09,1.443785,-.24756783,,,,,,4,4
"YORKSHIRE, NORTH RIDING",1.559803875,HOWE,435054.81,479992.38,1.443785,,,,,,,4,4
"YORKSHIRE, NORTH RIDING",2.20452725,AINDERBY QUERNHOW,435043.06,480832.22,-.69258142,-.27515993,,,,,,4,4
"YORKSHIRE, NORTH RIDING",2.23576625,HOLME,435628.28,482239.03,-.69258142,-.22502609,-.1409896,-.051203169,-.15089269,-.19457379,-.16362043,4,4
"YORKSHIRE, NORTH RIDING",3.125593125,KIRKBY HILL,413639.88,506322.66,1.443785,-.40523645,,,,,,4,4
"YORKSHIRE, NORTH RIDING",2.25673625,SINDERBY,434089.25,481650.69,-.69258142,-.31938595,,,,,,4,4
"YORKSHIRE, NORTH RIDING",8.771008,PICKHILL WITH ROXBY,434267.81,483701.59,-.69258142,-.19827528,.26416206,-.042741716,.6032455,-.13439403,-.17552258,4,4
"YORKSHIRE, NORTH RIDING",2.402685,SWAINBY,433903.69,485565.38,-.69258142,-.28259283,-.011201566,-.051914319,.28517923,-.19883665,-.1851528,4,4
"YORKSHIRE, NORTH RIDING",.987818375,ALLERTHORPE,433337.75,486475.72,-.69258142,,,,,,,4,4
"YORKSHIRE, NORTH RIDING",4.5712055,KIRBY WISKE,436414.31,484892.28,1.443785,.14802288,1.6896074,-.051275622,1.0997388,-.20115711,-.18622711,4,4
"YORKSHIRE, NORTH RIDING",6.373413,MAUNBY,435092.28,487235.22,-.69258142,-.40523645,,,,,,4,4
"YORKSHIRE, NORTH RIDING",2.69113675,SOWBER HILL,434879.81,489325.5,-.69258142,-.40523645,-.16540518,-.05233968,-.054608397,-.02991665,-.037732359,4,4
"YORKSHIRE, NORTH RIDING",3.03084275,NEWBY WISKE,436332.66,487671.47,1.443785,.054677408,,,,,,4,4
"YORKSHIRE, NORTH RIDING",7.824539,NEWSHAM WITH BRECKENBROUGH,438409.25,484263.47,-.69258142,.99963409,,,,,,4,4
"YORKSHIRE, NORTH RIDING",5.8614165,SOUTH OTTERINGTON,437646.94,487864.66,-.69258142,,,,,,,4,4
"YORKSHIRE, NORTH RIDING",6.199293,THORNTON LE MOOR,438699.53,489161.78,1.443785,-.34092894,,,,,,4,4
"YORKSHIRE, NORTH RIDING",5.646101,THORNTON LE BEANS,439795.72,490203.44,1.443785,-.40523645,,,,,,4,4
"YORKSHIRE, NORTH RIDING",4.69183090625,WHASHTON,414750,506037.81,-.69258142,,,,,,,4,4
"YORKSHIRE, NORTH RIDING",1.363542,CROSBY COTE,441035.44,491805.31,-.69258142,,,,,,,4,4
"YORKSHIRE, NORTH RIDING",3.2783165,NORTH OTTERINGTON,436504.13,490594.44,1.443785,-.18708718,,,,,,4,4
"YORKSHIRE, NORTH RIDING",3.44348725,LAZENBY,434600.94,498760.75,-.69258142,,,,,,,4,4
"YORKSHIRE, NORTH RIDING",8.268678,ROMANBY,436729.63,492520.28,-.69258142,-.40523645,,,,,,4,4
"YORKSHIRE, NORTH RIDING",1.287637375,BANK HEAD,440936.19,492462.22,-.69258142,,,,,,,4,4
"YORKSHIRE, NORTH RIDING",13.798672,NORTHALLERTON,437165.59,494834.16,1.443785,-.20188369,,,,,,4,4
"YORKSHIRE, NORTH RIDING",15.6824563125,BROMPTON,437622.19,497509.78,-.69258142,-.40523645,-.16540518,-.05233968,.61565781,.97467363,-.0033992471,4,4
"YORKSHIRE, NORTH RIDING",8.245619,DEIGHTON,437519.16,502106.78,-.69258142,-.017524211,.06487222,-.04519362,.027313011,-.17636359,-.17125002,4,4
"YORKSHIRE, NORTH RIDING",6.41732,HIGH WORSALL,438284.72,508197.78,-.69258142,1.112324,,,,,,4,4
"YORKSHIRE, NORTH RIDING",9.750919,WELBURY,439593.22,502194.06,1.443785,-.40523645,,,,,,4,4
"YORKSHIRE, NORTH RIDING",6.9382545,RAVENSWORTH,413969.22,507581.69,1.443785,-.3247515,-.0043480559,-.029848726,.57428336,.21564986,-.11784295,4,4
"YORKSHIRE, NORTH RIDING",5.790159,WEST ROUNTON,441257.13,503942.78,1.443785,.21112673,,,,,,4,4
"YORKSHIRE, NORTH RIDING",4.0651815,PICTON,441606.16,507257.38,1.443785,,,,,,,4,4
"YORKSHIRE, NORTH RIDING",5.336479,LOW WORSALL,439951.16,509101.31,-.69258142,-.40523645,,,,,,4,4
"YORKSHIRE, NORTH RIDING",8.742884999999999,KIRKLEVINGTON,442458.88,509643.75,1.443785,-.40523645,,,,,,4,4
"YORKSHIRE, NORTH RIDING",4.454615,CASTLE LEVINGTON,444552.34,510549.41,-.69258142,-.40523645,,,,,,4,4
"YORKSHIRE, NORTH RIDING",4.990438,YARM,442075.56,511826.34,1.443785,-.40523645,-.16540518,-.05233968,.22417268,-.19127728,-.18271022,4,4
"YORKSHIRE, NORTH RIDING",6.3381575,INGLEBY BARWICK,444118.31,513992.56,-.69258142,-.40523645,-.16540518,-.05233968,.01986561,-.19734837,-.18269439,4,4
"YORKSHIRE, NORTH RIDING",6.7460405,THORNABY,445442.81,516729.31,-.69258142,.1551917,.1087346,-.050212875,-.013414958,-.19834597,-.18269439,4,4
"YORKSHIRE, NORTH RIDING",4.5202635,MALTBY,446364.22,513038.56,-.69258142,-.29792327,-.13777703,-.0516362,-.10348198,-.19420008,-.17398883,4,4
"YORKSHIRE, NORTH RIDING",2.7359865,STAINSBY,446710.88,515918.03,-.69258142,,,,,,,4,4
"YORKSHIRE, NORTH RIDING",8.620547,WYCLIFFE,411312.59,513468.69,-.69258142,1.9496255,,,,,,4,4
"YORKSHIRE, NORTH RIDING",6.553636,STAINTON,448043.19,513729.88,-.69258142,-.29220995,-.15550569,-.04803881,-.16951118,-.1468956,.027119081,4,4
"YORKSHIRE, NORTH RIDING",4.4877745,HEMLINGTON,449668.25,514361.97,1.443785,-.22190963,-.024908543,-.051249694,.094339646,-.19511594,-.18269439,4,4
"YORKSHIRE, NORTH RIDING",4.285936796875,,449448.75,517694.25,-.69258142,-.40523645,-.16540518,-.05233968,.87312508,.18324782,-.14073169,4,4
"YORKSHIRE, NORTH RIDING",2.95593775,,448612.97,518510.34,-.69258142,-.24742287,,,,,,4,4
"YORKSHIRE, NORTH RIDING",3.538177421875,LINTHORPE,449711.06,520133.16,-.69258142,,,,,,,4,4
"YORKSHIRE, NORTH RIDING",4.3460781875,MIDDLESBROUGH,449310.41,520276.56,1.443785,,,,,,,4,4
"YORKSHIRE, NORTH RIDING",10.993225,MARTON,451421.31,516302.78,1.443785,.20343076,,,,,,4,4
"YORKSHIRE, NORTH RIDING",3.45002625,NEWHAM,451029.69,514493.47,-.69258142,,-.16540518,-.05233968,,,-.15599085,4,4
"YORKSHIRE, NORTH RIDING",5.6291445,HILTON,446388.06,511401,-.69258142,-.21147653,-.076309755,-.044045143,-.024818789,-.13975185,-.14073169,4,4
"YORKSHIRE, NORTH RIDING",10.51162,CRATHORNE,444310.59,507463.13,-.69258142,-.12979911,.18376513,-.046929624,.28920797,-.17454576,-.1788905,4,4
"YORKSHIRE, NORTH RIDING",4.6307575,MIDDLETON-ON-LEVEN,447134.53,509530.69,-.69258142,-.08727131,,,,,,4,4
"YORKSHIRE, NORTH RIDING",4.8672635,CLEASBY,425176.69,512182.28,-.69258142,-.32688066,-.13913345,-.047448032,-.073226929,-.11028388,-.094954208,4,4
"YORKSHIRE, NORTH RIDING",3.62327075,RUDBY,447682.84,508031.78,-.69258142,,,,,,,4,4
"YORKSHIRE, NORTH RIDING",9.356484,HUTTON RUDBY,445572.03,505251.47,-.69258142,-.20491853,-.024728194,-.050888136,.069421642,-.19316258,-.1814355,4,4
"YORKSHIRE, NORTH RIDING",6.434555,EAST ROUNTON,442958.84,503981.53,-.69258142,-.30276713,,,,,,4,4
"YORKSHIRE, NORTH RIDING",2.12310875,SEXHOW,448362.81,505845.13,-.69258142,,,,,,,4,4
"YORKSHIRE, NORTH RIDING",1.6129145,SKUTTERSKELFE,447947.41,506996.97,-.69258142,.27620253,1.3070654,-.037146322,.63637596,-.17055929,-.1814355,4,4
"YORKSHIRE, NORTH RIDING",1.380357125,THORALDBY,449185.69,507039.53,-.69258142,,,-.05233968,,,-.18650918,4,4
"YORKSHIRE, NORTH RIDING",1.13079625,BRAWORTH,450674.59,507518.38,-.69258142,,,,,,,4,4
"YORKSHIRE, NORTH RIDING",10.648476,SEAMER,449840.97,509765.25,-.69258142,-.3365559,-.11606002,-.047745783,.075721122,-.10358661,-.14073169,4,4
"YORKSHIRE, NORTH RIDING",2.55390115625,NEWBY,451348.78,512806.38,-.69258142,,,,,,,4,4
"YORKSHIRE, NORTH RIDING",2.487434103515625,NEWBY,450953.38,512335.91,-.69258142,-.31580883,-.12428421,-.052020658,-.024818789,-.19868782,-.18269439,4,4
"YORKSHIRE, NORTH RIDING",23.855876,HOLWICK,390431.28,525827.5,-.69258142,,,,,,,4,4
"YORKSHIRE, NORTH RIDING",11.643684,MANFIELD,422709.44,512766.91,1.443785,-.40523645,,,,,,4,4
